document	term	tfidf
elencoburl_84776581_policy_13734	fenomeno	0.01377
elencoburl_84776581_policy_13734	fiume	0.011962
elencoburl_84776581_policy_13734	forte	0.013069
elencoburl_84776581_policy_13734	frantoio	0.017294
elencoburl_84776581_policy_13734	frequente	0.014628
elencoburl_84776581_policy_13734	fruizione	0.013069
elencoburl_84776581_policy_13734	ghiaia	0.017294
elencoburl_84776581_policy_13734	granulometrico	0.015735
elencoburl_84776581_policy_13734	idraulico	0.014628
elencoburl_84776581_policy_13734	idrico	0.010403
elencoburl_84776581_policy_13734	idrogeologico	0.013069
elencoburl_84776581_policy_13734	incolumità	0.015735
elencoburl_84776581_policy_13734	indire	0.017294
elencoburl_84776581_policy_13734	inerte	0.017294
elencoburl_84776581_policy_13734	inerto	0.015735
elencoburl_84776581_policy_13734	introito	0.014628
elencoburl_84776581_policy_13734	laffi	0.017294
elencoburl_84776581_policy_13734	lavorare	0.015735
elencoburl_84776581_policy_13734	lecco	0.010095
elencoburl_84776581_policy_13734	lett	0.010738
elencoburl_84776581_policy_13734	limo	0.017294
elencoburl_84776581_policy_13734	lodi	0.010738
elencoburl_84776581_policy_13734	mancato	0.010095
elencoburl_84776581_policy_13734	mandato	0.011104
elencoburl_84776581_policy_13734	mantova	0.011104
elencoburl_84776581_policy_13734	martedì	0.009545
elencoburl_84776581_policy_13734	materiale	0.00981
elencoburl_84776581_policy_13734	materiali	0.015735
elencoburl_84776581_policy_13734	mercato	0.011509
elencoburl_84776581_policy_13734	metropolitana	0.010738
elencoburl_84776581_policy_13734	milanesi	0.017294
elencoburl_84776581_policy_13734	missione	0.011509
elencoburl_84776581_policy_13734	misto	0.014628
elencoburl_84776581_policy_13734	mitigazione	0.015735
elencoburl_84776581_policy_13734	molto	0.013069
elencoburl_84776581_policy_13734	montana	0.013069
elencoburl_84776581_policy_13734	monza	0.011962
elencoburl_84776581_policy_13734	navigabili	0.015735
elencoburl_84776581_policy_13734	navigli	0.015735
elencoburl_84776581_policy_13734	nord	0.011104
elencoburl_84776581_policy_13734	offerta	0.011509
elencoburl_84776581_policy_13734	onere	0.010738
elencoburl_84776581_policy_13734	padana	0.017294
elencoburl_84776581_policy_13734	pavia	0.010738
elencoburl_84776581_policy_13734	pericolo	0.01377
elencoburl_84776581_policy_13734	pezzatura	0.017294
elencoburl_84776581_policy_13734	pianura	0.01377
elencoburl_84776581_policy_13734	piena	0.015735
elencoburl_84776581_policy_13734	ponere	0.014628
elencoburl_84776581_policy_13734	porre	0.010403
elencoburl_84776581_policy_13734	prevenzione	0.010738
elencoburl_84776581_policy_13734	principale	0.00981
elencoburl_84776581_policy_13734	pronto	0.012476
elencoburl_84776581_policy_13734	prossimo	0.013069
elencoburl_84776581_policy_13734	qualora	0.010738
elencoburl_84776581_policy_13734	rapporto	0.009545
elencoburl_84776581_policy_13734	regionali	0.010095
elencoburl_84776581_policy_13734	regolare	0.010403
elencoburl_84776581_policy_13734	reticolo	0.014628
elencoburl_84776581_policy_13734	revisione	0.010403
elencoburl_84776581_policy_13734	ricordato	0.015735
elencoburl_84776581_policy_13734	rimozione	0.01377
elencoburl_84776581_policy_13734	rischio	0.009545
elencoburl_84776581_policy_13734	riutilizzabile	0.017294
elencoburl_84776581_policy_13734	roberto	0.009545
elencoburl_84776581_policy_13734	sabbia	0.015735
elencoburl_84776581_policy_13734	salvaguardia	0.010738
elencoburl_84776581_policy_13734	sistemazione	0.015735
elencoburl_84776581_policy_13734	situazione	0.010095
elencoburl_84776581_policy_13734	sondrio	0.010403
elencoburl_84776581_policy_13734	subire	0.017294
elencoburl_84776581_policy_13734	suolo	0.013069
elencoburl_84776581_policy_13734	terra	0.013069
elencoburl_84776581_policy_13734	ticino	0.011509
elencoburl_84776581_policy_13734	turbativo	0.017294
elencoburl_84776581_policy_13734	tutelare	0.011509
elencoburl_84776581_policy_13734	urbanistica	0.015735
elencoburl_84776581_policy_13734	urgenza	0.011104
elencoburl_84776581_policy_13734	urgenzo	0.017294
elencoburl_84776581_policy_13734	vagliare	0.011104
elencoburl_84776581_policy_13734	valore	0.00981
elencoburl_84776581_policy_13734	valutare	0.012476
elencoburl_84776581_policy_13734	varese	0.010738
elencoburl_84776581_policy_13734	villoresi	0.017294
elencoburl_84776581_policy_13734	zona	0.011509
elencoburl_84776581_policy_X6083	abrogazione	0.010517
elencoburl_84776581_policy_X6083	ambite	0.010517
elencoburl_84776581_policy_X6083	anziane	0.011559
elencoburl_84776581_policy_X6083	anziano	0.009777
elencoburl_84776581_policy_X6083	appropriato	0.010517
elencoburl_84776581_policy_X6083	aprea	0.011559
elencoburl_84776581_policy_X6083	armonizzare	0.010517
elencoburl_84776581_policy_X6083	avviato	0.009777
elencoburl_84776581_policy_X6083	avvisi	0.010517
elencoburl_84776581_policy_X6083	benessere	0.009777
elencoburl_84776581_policy_X6083	bisogno	0.010517
elencoburl_84776581_policy_X6083	concerto	0.009777
elencoburl_84776581_policy_X6083	declinazione	0.009777
elencoburl_84776581_policy_X6083	defr	0.009777
elencoburl_84776581_policy_X6083	direttrice	0.009777
elencoburl_84776581_policy_X6083	disabili	0.010517
elencoburl_84776581_policy_X6083	emanato	0.010517
elencoburl_84776581_policy_X6083	esire	0.011559
elencoburl_84776581_policy_X6083	esplicitato	0.009777
elencoburl_84776581_policy_X6083	estremo	0.009777
elencoburl_84776581_policy_X6083	famiglie	0.011559
elencoburl_84776581_policy_X6083	finalizzata	0.010517
elencoburl_84776581_policy_X6083	forfettare	0.011559
elencoburl_84776581_policy_X6083	fragilità	0.009777
elencoburl_84776581_policy_X6083	garavaglia	0.009777
elencoburl_84776581_policy_X6083	individualizzare	0.010517
elencoburl_84776581_policy_X6083	limitazione	0.009777
elencoburl_84776581_policy_X6083	logica	0.009777
elencoburl_84776581_policy_X6083	lottare	0.009777
elencoburl_84776581_policy_X6083	marginalità	0.010517
elencoburl_84776581_policy_X6083	mensile	0.009777
elencoburl_84776581_policy_X6083	occupabilità	0.009777
elencoburl_84776581_policy_X6083	poverta	0.010517
elencoburl_84776581_policy_X6083	prorogo	0.010517
elencoburl_84776581_policy_X6083	proseguire	0.009777
elencoburl_84776581_policy_X6083	pubblicizzazione	0.009777
elencoburl_84776581_policy_X6083	qualita	0.009777
elencoburl_84776581_policy_X6083	qualito	0.011559
elencoburl_84776581_policy_X6083	reddire	0.010517
elencoburl_84776581_policy_X6083	relativa	0.010517
elencoburl_84776581_policy_X6083	relazionale	0.011559
elencoburl_84776581_policy_X6083	rimodulare	0.010517
elencoburl_84776581_policy_X6083	riorientamento	0.011559
elencoburl_84776581_policy_X6083	sistematizzazione	0.010517
elencoburl_84776581_policy_X6083	sopracitare	0.010517
elencoburl_84776581_policy_X6083	sposta	0.011559
elencoburl_84776581_policy_X6083	target	0.009777
elencoburl_84776581_policy_X6083	tata	0.011559
elencoburl_84776581_policy_X6083	tuale	0.011559
elencoburl_84776581_policy_X6083	visionale	0.011559
elencoburl_84776581_policy_X6083	volti	0.011559
elencoburl_84776581_policy_X6083	volto	0.009777
elencoburl_84776581_policy_X6083	vulnerabile	0.010517
elencoburl_84776581_policy_13916	abroga	0.009694
elencoburl_84776581_policy_13916	accessori	0.010655
elencoburl_84776581_policy_13916	aggregazioni	0.009694
elencoburl_84776581_policy_13916	agroforestale	0.010655
elencoburl_84776581_policy_13916	alpeggio	0.010655
elencoburl_84776581_policy_13916	ammodernamento	0.009694
elencoburl_84776581_policy_13916	cause	0.009694
elencoburl_84776581_policy_13916	centralizzazione	0.009694
elencoburl_84776581_policy_13916	circostanze	0.010655
elencoburl_84776581_policy_13916	committenze	0.010655
elencoburl_84776581_policy_13916	conservare	0.010655
elencoburl_84776581_policy_13916	cosi	0.010655
elencoburl_84776581_policy_13916	dichiara	0.010655
elencoburl_84776581_policy_13916	eccezionali	0.010655
elencoburl_84776581_policy_13916	errori	0.010655
elencoburl_84776581_policy_13916	esentare	0.010655
elencoburl_84776581_policy_13916	esiti	0.010655
elencoburl_84776581_policy_13916	essenziali	0.010655
elencoburl_84776581_policy_13916	feasr	0.010655
elencoburl_84776581_policy_13916	fideiussioni	0.010655
elencoburl_84776581_policy_13916	fideiussorie	0.010655
elencoburl_84776581_policy_13916	forniture	0.010655
elencoburl_84776581_policy_13916	giurisdizionali	0.010655
elencoburl_84776581_policy_13916	grare	0.010655
elencoburl_84776581_policy_13916	guce	0.010655
elencoburl_84776581_policy_13916	illegittimo	0.009694
elencoburl_84776581_policy_13916	immobilizzazione	0.010655
elencoburl_84776581_policy_13916	incarichi	0.010655
elencoburl_84776581_policy_13916	incompatibile	0.009694
elencoburl_84776581_policy_13916	integra	0.010655
elencoburl_84776581_policy_13916	istruttori	0.010655
elencoburl_84776581_policy_13916	istruttorie	0.009694
elencoburl_84776581_policy_13916	lavori	0.009694
elencoburl_84776581_policy_13916	loco	0.009694
elencoburl_84776581_policy_13916	malga	0.009694
elencoburl_84776581_policy_13916	malghivi	0.010655
elencoburl_84776581_policy_13916	malghivo	0.010655
elencoburl_84776581_policy_13916	marittimi	0.010655
elencoburl_84776581_policy_13916	misuro	0.010655
elencoburl_84776581_policy_13916	modernizzazione	0.010655
elencoburl_84776581_policy_13916	naturalistico	0.009694
elencoburl_84776581_policy_13916	negoziata	0.010655
elencoburl_84776581_policy_13916	pagatore	0.009694
elencoburl_84776581_policy_13916	palendere	0.010655
elencoburl_84776581_policy_13916	palesi	0.010655
elencoburl_84776581_policy_13916	pendere	0.009694
elencoburl_84776581_policy_13916	peri	0.010655
elencoburl_84776581_policy_13916	personali	0.010655
elencoburl_84776581_policy_13916	polizze	0.010655
elencoburl_84776581_policy_13916	prateria	0.010655
elencoburl_84776581_policy_13916	proroghe	0.009694
elencoburl_84776581_policy_13916	pubblicazioni	0.010655
elencoburl_84776581_policy_13916	pubblicita	0.010655
elencoburl_84776581_policy_13916	ricevibilita	0.010655
elencoburl_84776581_policy_13916	ricevibilità	0.009694
elencoburl_84776581_policy_13916	richiedenti	0.009694
elencoburl_84776581_policy_13916	richiedento	0.010655
elencoburl_84776581_policy_13916	riferito	0.009694
elencoburl_84776581_policy_13916	rimedi	0.010655
elencoburl_84776581_policy_13916	riodo	0.010655
elencoburl_84776581_policy_13916	sanzioni	0.009694
elencoburl_84776581_policy_13916	silvicoltura	0.010655
elencoburl_84776581_policy_13916	soggere	0.010655
elencoburl_84776581_policy_13916	sottomisura	0.009694
elencoburl_84776581_policy_13916	taluno	0.009694
elencoburl_84776581_policy_13916	uniformandoso	0.010655
elencoburl_84776581_policy_13916	validita	0.010655
elencoburl_84776581_policy_13916	varianti	0.009694
elencoburl_84776581_policy_13916	vitaliano	0.010655
elencoburl_84779821_policy_X6073	abitativo	0.012726
elencoburl_84779821_policy_X6073	abusivo	0.015322
elencoburl_84779821_policy_X6073	accertamento	0.009553
elencoburl_84779821_policy_X6073	accertano	0.015322
elencoburl_84779821_policy_X6073	accertere	0.016841
elencoburl_84779821_policy_X6073	accreditato	0.012149
elencoburl_84779821_policy_X6073	affidare	0.01013
elencoburl_84779821_policy_X6073	aler	0.014245
elencoburl_84779821_policy_X6073	alloggio	0.013409
elencoburl_84779821_policy_X6073	anagrafico	0.011649
elencoburl_84779821_policy_X6073	annullamento	0.016841
elencoburl_84779821_policy_X6073	applicativi	0.016841
elencoburl_84779821_policy_X6073	assenza	0.010813
elencoburl_84779821_policy_X6073	attivare	0.010456
elencoburl_84779821_policy_X6073	attribuibile	0.015322
elencoburl_84779821_policy_X6073	avviare	0.01013
elencoburl_84779821_policy_X6073	banca	0.011649
elencoburl_84779821_policy_X6073	cancellazione	0.012726
elencoburl_84779821_policy_X6073	casa	0.010813
elencoburl_84779821_policy_X6073	cessare	0.015322
elencoburl_84779821_policy_X6073	cessazione	0.014245
elencoburl_84779821_policy_X6073	cinque	0.010813
elencoburl_84779821_policy_X6073	coloro	0.016841
elencoburl_84779821_policy_X6073	confronto	0.01013
elencoburl_84779821_policy_X6073	convenzione	0.009553
elencoburl_84779821_policy_X6073	corretto	0.010456
elencoburl_84779821_policy_X6073	dati	0.010813
elencoburl_84779821_policy_X6073	debito	0.012149
elencoburl_84779821_policy_X6073	decadenza	0.010813
elencoburl_84779821_policy_X6073	decorrenza	0.010813
elencoburl_84779821_policy_X6073	decorrere	0.009553
elencoburl_84779821_policy_X6073	descrivere	0.010813
elencoburl_84779821_policy_X6073	diniego	0.013409
elencoburl_84779821_policy_X6073	effrazione	0.016841
elencoburl_84779821_policy_X6073	esso	0.010813
elencoburl_84779821_policy_X6073	estrema	0.013409
elencoburl_84779821_policy_X6073	evento	0.00983
elencoburl_84779821_policy_X6073	familiare	0.014245
elencoburl_84779821_policy_X6073	fruibile	0.015322
elencoburl_84779821_policy_X6073	funzionamento	0.009553
elencoburl_84779821_policy_X6073	gestionale	0.00983
elencoburl_84779821_policy_X6073	giurisdizionale	0.01013
elencoburl_84779821_policy_X6073	identificabile	0.016841
elencoburl_84779821_policy_X6073	identificativo	0.012726
elencoburl_84779821_policy_X6073	immobile	0.01013
elencoburl_84779821_policy_X6073	immobiliare	0.012726
elencoburl_84779821_policy_X6073	implementazione	0.011649
elencoburl_84779821_policy_X6073	individuo	0.015322
elencoburl_84779821_policy_X6073	informatica	0.014245
elencoburl_84779821_policy_X6073	informatico	0.010456
elencoburl_84779821_policy_X6073	informativo	0.01013
elencoburl_84779821_policy_X6073	inibire	0.016841
elencoburl_84779821_policy_X6073	inizio	0.010456
elencoburl_84779821_policy_X6073	lavorativo	0.013409
elencoburl_84779821_policy_X6073	legittimante	0.016841
elencoburl_84779821_policy_X6073	lispa	0.015322
elencoburl_84779821_policy_X6073	mandato	0.010813
elencoburl_84779821_policy_X6073	meglio	0.011208
elencoburl_84779821_policy_X6073	mercoledì	0.011208
elencoburl_84779821_policy_X6073	nucleo	0.011649
elencoburl_84779821_policy_X6073	occupante	0.016841
elencoburl_84779821_policy_X6073	occupanti	0.016841
elencoburl_84779821_policy_X6073	occupato	0.014245
elencoburl_84779821_policy_X6073	occupazione	0.010456
elencoburl_84779821_policy_X6073	operatività	0.013409
elencoburl_84779821_policy_X6073	operatore	0.012726
elencoburl_84779821_policy_X6073	periodico	0.011649
elencoburl_84779821_policy_X6073	permanenza	0.013409
elencoburl_84779821_policy_X6073	permanenzare	0.016841
elencoburl_84779821_policy_X6073	persona	0.00983
elencoburl_84779821_policy_X6073	piattaforma	0.011649
elencoburl_84779821_policy_X6073	politica	0.009553
elencoburl_84779821_policy_X6073	preclusivo	0.016841
elencoburl_84779821_policy_X6073	presenza	0.00983
elencoburl_84779821_policy_X6073	previsto	0.010456
elencoburl_84779821_policy_X6073	privato	0.01013
elencoburl_84779821_policy_X6073	progettuale	0.011208
elencoburl_84779821_policy_X6073	proprietario	0.012149
elencoburl_84779821_policy_X6073	proprietà	0.011208
elencoburl_84779821_policy_X6073	registrato	0.016841
elencoburl_84779821_policy_X6073	registrazione	0.009553
elencoburl_84779821_policy_X6073	residenziale	0.013409
elencoburl_84779821_policy_X6073	revisione	0.01013
elencoburl_84779821_policy_X6073	revoco	0.016841
elencoburl_84779821_policy_X6073	riacquista	0.016841
elencoburl_84779821_policy_X6073	richiamate	0.00983
elencoburl_84779821_policy_X6073	rilascio	0.01013
elencoburl_84779821_policy_X6073	ritenuta	0.013409
elencoburl_84779821_policy_X6073	selezione	0.011208
elencoburl_84779821_policy_X6073	senza	0.009553
elencoburl_84779821_policy_X6073	spazio	0.012726
elencoburl_84779821_policy_X6073	subentro	0.013409
elencoburl_84779821_policy_X6073	tempestivo	0.014245
elencoburl_84779821_policy_X6073	tempore	0.010813
elencoburl_84779821_policy_X6073	terzo	0.00983
elencoburl_84779821_policy_X6073	titolare	0.012149
elencoburl_84779821_policy_X6073	ultimo	0.01013
elencoburl_84779821_policy_X6073	unanimità	0.00983
elencoburl_84779821_policy_X6073	utile	0.01013
elencoburl_84779821_policy_X6073	valenza	0.011649
elencoburl_84779821_policy_X6073	verbale	0.01013
elencoburl_84779821_policy_X6073	vigore	0.010456
elencoburl_84779821_policy_X6073	viii	0.011649
elencoburl_84776581_policy_13594	abitative	0.023113
elencoburl_84776581_policy_13594	abitativo	0.019197
elencoburl_84776581_policy_13594	accesso	0.012685
elencoburl_84776581_policy_13594	adeguamento	0.013313
elencoburl_84776581_policy_13594	adeguare	0.016311
elencoburl_84776581_policy_13594	adeguato	0.01441
elencoburl_84776581_policy_13594	aggiornamento	0.011134
elencoburl_84776581_policy_13594	aggiornare	0.01441
elencoburl_84776581_policy_13594	alloggio	0.020227
elencoburl_84776581_policy_13594	altresì	0.010296
elencoburl_84776581_policy_13594	anagrafe	0.020227
elencoburl_84776581_policy_13594	annualmente	0.016906
elencoburl_84776581_policy_13594	annuo	0.020227
elencoburl_84776581_policy_13594	appartenenza	0.020227
elencoburl_84776581_policy_13594	applicare	0.01299
elencoburl_84776581_policy_13594	area	0.00974
elencoburl_84776581_policy_13594	arrotondare	0.023113
elencoburl_84776581_policy_13594	aumento	0.017572
elencoburl_84776581_policy_13594	calcolare	0.020227
elencoburl_84776581_policy_13594	calcolato	0.021488
elencoburl_84776581_policy_13594	calcolo	0.015281
elencoburl_84776581_policy_13594	canone	0.018326
elencoburl_84776581_policy_13594	capo	0.012395
elencoburl_84776581_policy_13594	casa	0.016311
elencoburl_84776581_policy_13594	citata	0.014829
elencoburl_84776581_policy_13594	citato	0.010913
